steel grade;weight;forbidden;mandatory;cost0;cost1;cost2;cost3;cost4;cost5;cost6;flows
K370;13697;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;SG2,SDG,BT2,HDG,
K820;25803;0;0;0.00203321;0.00227747;0.00301436;0.00639731;0.0145202;0.0273767;0.0450707;GEBEITST,
K820;25803;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;GEBEITST,
K820;51606;0;0;0.00382354;0.00341243;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;GEBEITST,
K320;74088;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;GEBEITST,
LK60;46884;0;0;0.00205171;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;0.023217;GEBEITST,
LK70;159197;0;0;0.00207246;0.00173547;0.00131912;0.00125336;0.00141274;0.00270741;0.00685566;SG3,SDG,TTS,HDG,
K820;25803;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;GEBEITST,
KM40;25700;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;ZWART,
K820;27867;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;GEBEITST,
K100;78642;0;0;0.00240134;0.00348114;0.00597483;0.0155024;0.0319727;0.0519929;0.0768008;BAF_HNX,BAF,BT2,
KN50;35934;0;0;0.0033121;0.00292537;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;GALTEC,SDG,TTS,HDG,
T230;16768;0;0;0.00277186;0.00364156;0.00567697;0.0130556;0.0252471;0.0422437;0.0641281;SG2,SDG,BT2,HDG,
K580;20642;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;GEBEITST,
LK10;3469;0;0;1.20118;1.24806;1.31196;1.42764;1.54822;1.67369;1.80407;GEBEITST,
KM40;10344;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;GEBEITST,
K370;37395;0;0;0.00135924;0.00125336;0.00125406;0.00175477;0.00396752;0.0103575;0.024556;SG2,SDG,BT2,HDG,
K820;28899;0;0;0.00209667;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;0.0212855;GEBEITST,
KT50;20642;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;GEBEITST,
K820;41284;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;GEBEITST,
KN30;30551;0;0;0.00292537;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;0.00639731;GALTEC,SDG,TTS,HDG,
KN30;18083;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;GALTEC,SDG,TTS,HDG,
KM40;10609;0;0;0.00209176;0.00240998;0.00330309;0.00722707;0.0160717;0.0296055;0.0479972;GEBEITST,
T210;46046;0;0;0.00639731;0.00923905;0.0145202;0.0273767;0.0450707;0.0676541;0.0951337;FULL HARD,TTS,
T210;46046;0;0;0.00301436;0.00404042;0.00639731;0.0145202;0.0273767;0.0450707;0.0676541;FULL HARD,TTS,
T210;136046;0;0;0.00203321;0.00227747;0.00301436;0.00639731;0.0145202;0.0273767;0.0450707;FULL HARD,TTS,
T210;69069;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;FULL HARD,TTS,
T210;23023;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;FULL HARD,TTS,
LT70;3749;0;0;0.0372283;0.0457948;0.0585848;0.0847841;0.115872;0.151858;0.192743;SG3,SDG,BT2,HDG,
LT70;4817;0;0;0.00125406;0.00134575;0.00175477;0.00396752;0.0103575;0.024556;0.0428424;SG3,SDG,BT2,HDG,
KN40;20250;0;0;0.00205171;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;0.023217;SG2,SDG,BT2,HDG,
NB60;10164;0;0;0.00390709;0.00347564;0.00274402;0.00207246;0.00152333;0.00125336;0.00125406;SG3,SDG,TTS,HDG,
KM80;10321;0;0;0.00181556;0.00152333;0.00125336;0.00125406;0.00175477;0.00396752;0.0103575;GEBEITST,
KM50;25803;0;0;0.00209667;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;0.0212855;GEBEITST,
KM50;25803;0;0;0.00209667;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;0.0212855;GEBEITST,
KM50;25803;0;0;0.00257191;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;GEBEITST,
KM50;25803;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;GEBEITST,
KM50;25803;0;0;0.00196477;0.00203321;0.00240998;0.00450773;0.0104179;0.0212855;0.0368895;GEBEITST,
KM50;25803;0;0;0.00209667;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;0.0212855;GEBEITST,
KM50;25803;0;0;0.00257191;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;GEBEITST,
KM50;25803;0;0;0.00209667;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;0.0212855;GEBEITST,
KM50;25803;0;0;0.00257191;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;GEBEITST,
K140;14840;0;0;0.00817559;0.0116869;0.0177148;0.031934;0.0510236;0.0750055;0.103885;GEBEITST,
TB50;22616;0;0;0.0450707;0.0541498;0.0676541;0.0951337;0.127512;0.16479;0.206968;ZWART,
K370;179071;0;0;0.003616;0.00321322;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;SG2,SDG,BT2,HDG,
TB50;66039;0;0;0.00903016;0.0135676;0.0221784;0.0399881;0.0620299;0.0889256;0.120713;SG3,SDG,TTS,HDG,
TB80;51400;0;0;0.00685566;0.0103575;0.0176129;0.0345568;0.0552404;0.0807423;0.111131;ZWART,
K340;20849;0;0;0.00301436;0.00404042;0.00639731;0.0145202;0.0273767;0.0450707;0.0676541;CAPL,TTS,
K340;20849;0;0;0.00197231;0.00209176;0.00257305;0.0050491;0.0116869;0.023217;0.0395169;CAPL,TTS,
KM40;51606;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;GEBEITST,
KM80;84214;0;0;0.00128646;0.00125336;0.00129525;0.00214354;0.00521529;0.0135676;0.0294557;GEBEITST,
KM40;25803;0;0;0.00197231;0.00209176;0.00257305;0.0050491;0.0116869;0.023217;0.0395169;GEBEITST,
KN70;6137;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;GALTEC,SDG,TTS,HDG,
KM30;25803;0;0;0.00249087;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;GEBEITST,
K320;103211;0;0;0.00414042;0.00371934;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;GEBEITST,
TB50;123477;0;0;0.0273767;0.0343621;0.0450707;0.0676541;0.0951337;0.127512;0.16479;ZWART,
LT70;20827;0;0;0.00198446;0.00165867;0.00128646;0.00125336;0.00149828;0.00306541;0.00787307;SG3,SDG,TTS,HDG,
KM50;41120;0;0;0.00351372;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;ZWART,
KM40;52325;0;0;0.00292537;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;0.00639731;GEBEITST,
KM40;78488;0;0;0.00414042;0.00371934;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;GEBEITST,
K370;4583;0;0;0.00404042;0.00567697;0.00923905;0.0194514;0.0343621;0.0541498;0.0788313;SG2,SDG,BT2,HDG,
K370;9201;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;SG2,SDG,BT2,HDG,
K370;18401;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;SG2,SDG,BT2,HDG,
K370;46003;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;SG2,SDG,BT2,HDG,
KB30;14421;0;0;0.0273767;0.0343621;0.0450707;0.0676541;0.0951337;0.127512;0.16479;FULL HARD,BT2,
K140;40694;0;0;0.00404042;0.00567697;0.00923905;0.0194514;0.0343621;0.0541498;0.0788313;GEBEITST,
KM80;61894;0;0;0.00128646;0.00125336;0.00129525;0.00214354;0.00521529;0.0135676;0.0294557;GEBEITST,
TB50;26309;0;0;0.0273767;0.0343621;0.0450707;0.0676541;0.0951337;0.127512;0.16479;ZWART,
KM40;15806;0;0;0.00722707;0.0104179;0.0160717;0.0296055;0.0479972;0.0712798;0.0994592;GEBEITST,
K200;104650;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;GEBEITST,
K200;26086;0;0;0.00403409;0.003616;0.00292537;0.00233967;0.00198813;0.00196477;0.00227747;GEBEITST,
KM40;13901;0;0;0.00128646;0.00125336;0.00129525;0.00214354;0.00521529;0.0135676;0.0294557;GEBEITST,
LT70;50420;0;0;0.00181556;0.00152333;0.00125336;0.00125406;0.00175477;0.00396752;0.0103575;SG3,SDG,BT2,HDG,
K820;25803;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;GEBEITST,
K370;38819;0;0;0.00351372;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;GALTEC,SDG,BT2,HDG,
K570;54895;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;GEBEITST,
KM40;15754;0;0;0.00923905;0.0130556;0.0194514;0.0343621;0.0541498;0.0788313;0.10841;GEBEITST,
K570;108043;0;0;0.00249087;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;GEBEITST,
K570;16721;0;0;0.00209667;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;0.0212855;GEBEITST,
K820;25803;0;0;0.00214847;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;0.0194514;GEBEITST,
TB50;12315;0;0;0.0273767;0.0343621;0.0450707;0.0676541;0.0951337;0.127512;0.16479;ZWART,
TB50;25524;0;0;0.00722707;0.0104179;0.0160717;0.0296055;0.0479972;0.0712798;0.0994592;FULL HARD,TTS,
TB50;25722;0;0;0.0296055;0.0368895;0.0479972;0.0712798;0.0994592;0.132538;0.170516;FULL HARD,TTS,
KM30;206422;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;GEBEITST,
K340;102665;0;0;0.00141274;0.00175477;0.00270741;0.00685566;0.0176129;0.0345568;0.0552404;GALTEC,SDG,TTS,HDG,
K370;84569;0;0;0.00196477;0.00203321;0.00240998;0.00450773;0.0104179;0.0212855;0.0368895;GALTEC,SDG,BT2,HDG,
K370;110373;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;SG2,SDG,BT2,HDG,
K370;83098;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;SG2,SDG,BT2,HDG,
K370;54890;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;SG2,SDG,BT2,HDG,
T230;76591;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;SG2,SDG,BT2,HDG,
T230;57444;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;SG2,SDG,BT2,HDG,
KM40;20642;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;GEBEITST,
K370;32375;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;GALTEC,SDG,BT2,HDG,
K370;14613;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;SG2,SDG,BT2,HDG,
K370;77076;0;0;0.00196477;0.00203321;0.00240998;0.00450773;0.0104179;0.0212855;0.0368895;SG2,SDG,BT2,HDG,
K370;115615;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;SG2,SDG,BT2,HDG,
T230;18513;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;SG2,SDG,BT2,HDG,
T230;15949;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;SG2,SDG,BT2,HDG,
T230;18804;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;SG2,SDG,BT2,HDG,
KM50;36124;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;GEBEITST,
KM50;72248;0;0;0.00371934;0.0033121;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;GEBEITST,
TB80;51400;0;0;0.0176129;0.024556;0.0345568;0.0552404;0.0807423;0.111131;0.146417;ZWART,
TB80;20560;0;0;0.00685566;0.0103575;0.0176129;0.0345568;0.0552404;0.0807423;0.111131;ZWART,
KT20;23739;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;GEBEITST,
T230;11568;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;SG2,SDG,BT2,HDG,
TB50;18542;0;0;0.0428424;0.0519929;0.0655725;0.0931671;0.125653;0.163039;0.205324;GALTEC,SDG,BT2,HDG,
TB50;103705;0;0;0.024556;0.0319727;0.0428424;0.0655725;0.0931671;0.125653;0.163039;GALTEC,SDG,BT2,HDG,
T230;22746;0;0;0.00371934;0.0033121;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;GALTEC,SDG,BT2,HDG,
K320;62956;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;BAF_H2,BAF,BT2,
K210;63248;0;0;0.00214847;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;0.0194514;GALTEC,SDG,TTS,HDG,
K210;51535;0;0;0.00214847;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;0.0194514;GALTEC,SDG,TTS,HDG,
KB30;26288;0;0;0.00722707;0.0104179;0.0160717;0.0296055;0.0479972;0.0712798;0.0994592;FULL HARD,TTS,
T230;19976;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;SG2,SDG,BT2,HDG,
T230;19976;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;SG2,SDG,BT2,HDG,
KN40;24790;0;0;0.00220669;0.0020148;0.00196477;0.00217226;0.00364156;0.00817559;0.0177148;GALTEC,SDG,BT2,HDG,
K370;25197;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;SG2,SDG,BT2,HDG,
KN70;25773;0;0;0.00214847;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;0.0194514;GALTEC,SDG,TTS,HDG,
KN70;28082;0;0;0.00220669;0.0020148;0.00196477;0.00217226;0.00364156;0.00817559;0.0177148;GALTEC,SDG,BT2,HDG,
K820;25803;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;GEBEITST,
K370;18904;0;0;0.00364156;0.0050491;0.00817559;0.0177148;0.031934;0.0510236;0.0750055;SG2,SDG,BT2,HDG,
KB30;39542;0;0;0.0194514;0.0252471;0.0343621;0.0541498;0.0788313;0.10841;0.142889;ZWART,
KB30;202516;0;0;0.0194514;0.0252471;0.0343621;0.0541498;0.0788313;0.10841;0.142889;ZWART,
T230;18905;0;0;0.0194514;0.0252471;0.0343621;0.0541498;0.0788313;0.10841;0.142889;ZWART,
TB50;21691;0;0;0.0194514;0.0252471;0.0343621;0.0541498;0.0788313;0.10841;0.142889;ZWART,
T230;51954;0;0;0.0020148;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;0.0252471;SG3,SDG,TTS,HDG,
T230;51954;0;0;0.0020148;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;0.0252471;SG3,SDG,TTS,HDG,
T230;51954;0;0;0.0020148;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;0.0252471;SG3,SDG,TTS,HDG,
K820;103211;0;0;0.00257191;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;GEBEITST,
KT20;10290;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;GEBEITST,
T210;23023;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;FULL HARD,BT2,
KM80;52685;0;0;0.00698204;0.00654204;0.00577204;0.00500204;0.00423346;0.00347564;0.00125336;GEBEITST,
K140;21053;0;0;0.0050491;0.00722707;0.0116869;0.023217;0.0395169;0.0607021;0.0867826;GEBEITST,
K320;17284;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;GEBEITST,
K130;22933;0;0;0.00632204;0.00588204;0.00511421;0.00435446;0.003616;0.00292537;0.00196477;BAF_HNX,BAF,TTS,
TB40;55981;0;0;0.00125336;0.00125406;0.00141274;0.00270741;0.00685566;0.0176129;0.0345568;ZWART,
TB80;123360;1;0;0.00270741;0.00396752;0.00685566;0.0176129;0.0345568;0.0552404;0.0807423;ZWART,
KN20;27972;0;0;0.00209667;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;0.0212855;SG3,SDG,BT2,HDG,
KN20;155126;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,BT2,HDG,
TB60;21199;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;CAPL,BT2,
TB80;41120;0;0;0.00270741;0.00396752;0.00685566;0.0176129;0.0345568;0.0552404;0.0807423;ZWART,
K140;57897;0;0;0.00209176;0.00240998;0.00330309;0.00722707;0.0160717;0.0296055;0.0479972;GEBEITST,
TB80;51400;0;0;0.00270741;0.00396752;0.00685566;0.0176129;0.0345568;0.0552404;0.0807423;ZWART,
TB80;41120;1;0;0.00125336;0.00125406;0.00141274;0.00270741;0.00685566;0.0176129;0.0345568;ZWART,
K370;20051;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;SG2,SDG,BT2,HDG,
TB80;28109;0;0;0.0176129;0.024556;0.0345568;0.0552404;0.0807423;0.111131;0.146417;ZWART,
TB80;61680;0;0;0.00270741;0.00396752;0.00685566;0.0176129;0.0345568;0.0552404;0.0807423;ZWART,
K370;58225;0;0;0.00203321;0.00227747;0.00301436;0.00639731;0.0145202;0.0273767;0.0450707;SG2,SDG,BT2,HDG,
K370;16032;0;0;0.00203321;0.00227747;0.00301436;0.00639731;0.0145202;0.0273767;0.0450707;SG2,SDG,BT2,HDG,
KM20;15173;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;GEBEITST,
KM20;25803;0;0;0.00351372;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;GEBEITST,
TB80;9539;0;0;0.00270741;0.00396752;0.00685566;0.0176129;0.0345568;0.0552404;0.0807423;ZWART,
TB50;82240;0;0;0.00270741;0.00396752;0.00685566;0.0176129;0.0345568;0.0552404;0.0807423;ZWART,
K200;25803;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;GEBEITST,
LK10;8137;0;0;0.113036;0.127512;0.148214;0.188292;0.23327;0.283148;0.337926;GEBEITST,
K370;35650;0;0;0.00364156;0.0050491;0.00817559;0.0177148;0.031934;0.0510236;0.0750055;SG2,SDG,BT2,HDG,
K370;56656;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;SG2,SDG,BT2,HDG,
K820;37156;0;0;0.00257191;0.00227048;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;GEBEITST,
L650;10466;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;CAPL,TTS,
KM50;29386;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;GEBEITST,
KM50;51606;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;GEBEITST,
KM30;24771;0;0;0.0020148;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;0.0252471;GEBEITST,
K450;292880;0;0;0.00196477;0.00197231;0.00217226;0.00364156;0.00817559;0.0177148;0.031934;GALTEC,SDG,TTS,HDG,
KM20;25803;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;GEBEITST,
KM20;25803;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;GEBEITST,
KM20;51606;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;GEBEITST,
K370;24915;0;0;0.00209667;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;0.0212855;SG2,SDG,BT2,HDG,
K340;22270;0;0;0.00209667;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;0.0212855;SG2,SDG,BT2,HDG,
T230;22861;0;0;0.00404042;0.00567697;0.00923905;0.0194514;0.0343621;0.0541498;0.0788313;GALTEC,SDG,BT2,HDG,
T230;22838;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;GALTEC,SDG,BT2,HDG,
K370;24411;0;0;0.00283292;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;SG2,SDG,BT2,HDG,
KB30;213618;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;GEBEITST,
KM40;20642;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;GEBEITST,
K820;46445;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;GEBEITST,
K820;49541;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;GEBEITST,
KM80;20683;0;0;0.00301436;0.00404042;0.00639731;0.0145202;0.0273767;0.0450707;0.0676541;FULL HARD,BT2,
TB50;91204;0;0;0.00923905;0.0130556;0.0194514;0.0343621;0.0541498;0.0788313;0.10841;ZWART,
K450;11973;0;0;0.00277186;0.00364156;0.00567697;0.0130556;0.0252471;0.0422437;0.0641281;SG2,SDG,BT2,HDG,
K450;105389;0;0;0.00205171;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;0.023217;SG2,SDG,BT2,HDG,
K450;78842;0;0;0.00283292;0.00249087;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;GALTEC,SDG,TTS,HDG,
K820;25831;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;GEBEITST,
K820;264453;0;0;0.00311568;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;GEBEITST,
K320;30963;0;0;0.00189863;0.00158981;0.00126485;0.00125336;0.00161271;0.00348114;0.00903016;GEBEITST,
T230;20366;0;0;0.0020148;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;0.0252471;SG3,SDG,TTS,HDG,
T230;20637;0;0;0.00214847;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;0.0194514;GALTEC,SDG,TTS,HDG,
K340;44746;0;0;0.00209176;0.00240998;0.00330309;0.00722707;0.0160717;0.0296055;0.0479972;GALTEC,SDG,BT2,HDG,
K340;103189;0;0;0.00209176;0.00240998;0.00330309;0.00722707;0.0160717;0.0296055;0.0479972;GALTEC,SDG,BT2,HDG,
K210;26164;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;CAPL,BT2,
K450;71564;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;GALTEC,SDG,BT2,HDG,
K450;104339;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;GALTEC,SDG,BT2,HDG,
K450;104339;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;GALTEC,SDG,BT2,HDG,
KM50;5264;0;0;0.00257305;0.00330309;0.0050491;0.0116869;0.023217;0.0395169;0.0607021;GEBEITST,
KM50;18578;0;0;0.00249087;0.00220669;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;GEBEITST,
KN50;25849;0;0;0.00196477;0.00199442;0.00227747;0.00404042;0.00923905;0.0194514;0.0343621;GALTEC,SDG,TTS,HDG,
L630;45937;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;SG3,SDG,TTS,HDG,
T220;18504;0;0;0.00923905;0.0130556;0.0194514;0.0343621;0.0541498;0.0788313;0.10841;ZWART,
K820;22706;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;GEBEITST,
K820;22706;0;0;0.00403409;0.003616;0.00292537;0.00233967;0.00198813;0.00196477;0.00227747;GEBEITST,
K820;22706;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;GEBEITST,
K820;22706;0;0;0.00414042;0.00371934;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;GEBEITST,
K370;103819;0;0;0.0019711;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;0.0296055;SG2,SDG,BT2,HDG,
K570;6710;0;0;0.00639731;0.00923905;0.0145202;0.0273767;0.0450707;0.0676541;0.0951337;FULL HARD,TTS,
K370;21565;0;0;0.00220669;0.0020148;0.00196477;0.00217226;0.00364156;0.00817559;0.0177148;SG2,SDG,BT2,HDG,
K370;21565;0;0;0.00220669;0.0020148;0.00196477;0.00217226;0.00364156;0.00817559;0.0177148;SG2,SDG,BT2,HDG,
K370;21565;0;0;0.00220669;0.0020148;0.00196477;0.00217226;0.00364156;0.00817559;0.0177148;SG2,SDG,BT2,HDG,
K320;21158;0;0;0.00205171;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;0.023217;GEBEITST,
K320;20960;0;0;0.00205171;0.00196477;0.00197231;0.00257305;0.0050491;0.0116869;0.023217;GEBEITST,
KM70;147086;0;0;0.00209667;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;0.0212855;GEBEITST,
K210;95315;0;0;0.00135924;0.00125336;0.00125406;0.00175477;0.00396752;0.0103575;0.024556;CAPL,BT2,
KM40;82569;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;GEBEITST,
KM40;7870;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;GEBEITST,
KN70;402793;0;0;0.00196477;0.00199442;0.00227747;0.00404042;0.00923905;0.0194514;0.0343621;GALTEC,SDG,TTS,HDG,
KN50;51442;0;0;0.00196477;0.00199442;0.00227747;0.00404042;0.00923905;0.0194514;0.0343621;GALTEC,SDG,TTS,HDG,
K340;119109;0;0;0.00240998;0.00301436;0.00450773;0.0104179;0.0212855;0.0368895;0.057376;GEBEITST,
K340;55027;0;0;0.0177148;0.023217;0.031934;0.0510236;0.0750055;0.103885;0.137663;GEBEITST,
K340;264453;0;0;0.00209667;0.0019711;0.00196477;0.00240998;0.00450773;0.0104179;0.0212855;GEBEITST,
K340;186961;0;0;0.00817559;0.0116869;0.0177148;0.031934;0.0510236;0.0750055;0.103885;GEBEITST,
K340;211562;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;GEBEITST,
TB50;22092;0;0;0.00923905;0.0130556;0.0194514;0.0343621;0.0541498;0.0788313;0.10841;ZWART,
